X,Y,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,opening_hours,operational_status,source,emergency,name,wheelchair,url,dispensing,operator_type
,,10,,hospital,,,,,42772260,,,,,Clinique (Clinic),,,,
-72.69677835,19.87259334,10,,hospital,,,,,9350724,,,,,La Perrière,,,,
-72.44962754,18.54399673,6,,clinic,,,,,21560149,,,,,,,,,
-72.59693236,18.49833455,13,,pharmacy,,,,,16677898,,,hot_oim_cosmha,,carme pharma,,,,
-72.43846704,19.44167475,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE SAVANNE CARREE,,,,
-72.27589214,18.55355218,10,,hospital,,,,,15100701,,,,,COMPLEXE MEDICO-CHIRURGICAL DE SILO,,,,
-71.78333304,19.39999993,10,,hospital,,,,,4177495,,,,,MONT ORGANISE CLINIC SOCIAL MEDICAL CENTER,,,,
-72.76937921,19.83260479,13,,hospital,,,TCHAKA,,3987677,,,,,LA PROVIDENCE DUGAS,,,,
-72.69852656,19.1084615,13,,pharmacy,,,,,26982261,,,Bing With Offset,,Fleet Pharmacy,,,,
-72.28778925,18.51432538,13,,pharmacy,,,,,18150907,,,survey,,Pharmacie du Peuple,,,,
,,17,,hospital,,,EGLISE METHODISTE,,4177495,,,Health Facility List provided by PAHO/WHO,,DISPENSAIRE DE TOVAR,,,,
-72.27900007,18.57099995,10,,hospital,,,,,6386171,,,,,C /S PETIT PLACE CAZEAU,,,,
-73.87039676,18.21666379,6,,hospital,,,,,42760303,,,,,,,,,
-72.69879931,18.94900895,10,,hospital,,,,,6348314,,,,,Health Clinic,,,,
-73.7480068,18.1959755,17,,pharmacy,,,,,15830090,,,survey,,Grace Divine Pharmacy,,,no,
,,13,,hospital,,,MSPP,,42906306,,,,,CAL DE PAILLANT Hopital Notre Dame de la Victoire de Pailland,,,,
-72.18588115,19.73920499,17,,hospital,,,,,15785968,,,survey,,Dispenssaires Secours,,,,private
-72.69023124,19.44799999,20,,pharmacy,,,,,71270380,08:00-15:00,,hot_cosmha_iom,,pharmacie de la grace,,,no,
-73.39231136,18.28066482,6,,pharmacy,,,,,15421792,,,,,,,,,
-73.03700005,18.82499995,10,,hospital,,,,,3987677,,,,,BOIS NEUF / FOSREF,,,,
-72.33317684,18.56233784,6,,pharmacy,,,,,6040134,,,,,,,,,
-72.26066231,18.65123974,13,,pharmacy,,,,,42435867,,,Survey-ARC,,Mamoune Phama,,,,
-72.24148317,18.67180625,17,,clinic,,,,,42435867,,,Survey-ARC,,Centre de santé Saint Jude,,,,private
-72.29552164,18.56806,24,,pharmacy,,,,,56567888,,open,hot_iom_cosmha,,centre de sante mini pharma,,,pharmacie,private_for_profit
,,17,,hospital,,,,,25758469,,,RISSMA-H,yes,Hopital Bon Berger,,,,
-72.70015424,18.94234366,10,,hospital,,,,,6348314,,,,,Episcopal Clinic,,,,
-72.27670703,18.60434953,17,,hospital,,,,,16677898,,open,CNIGS/OIM/FOCS,,Centre diagnostique medical Guadeloupe,,,,
-72.70264417,19.10671169,13,,hospital,,,Dr Duchatailly Raymond  Miss Belforte,,10784168,,,,,Service de Santé de Premier Échelon,,,,
-72.33366793,18.53676356,10,,doctors,,,,,57053020,,,,,Complexe Médical de l’Avenue Christophe,,,,
-72.71101526,18.26270576,10,,hospital,,,,,4177495,,,,,Dispensaire Morne a Brûler,,,,
-72.52407703,18.29640796,10,,hospital,,,,,4177495,,,,,Dispensaire La Montagne,,,,
-72.40642201,18.97778997,13,,hospital,,,,,3935016,,,2005 MSPP database with geocodes,,DP DE CHRISTANT (SOE),,,,
-72.46113581,18.9721917,17,,hospital,,,HAS,,4177495,,,Health Facility List provided by PAHO/WHO,,DP DE GABRIEL,,,,
-72.27620915,18.64523637,17,,hospital,,,,,42435867,,,Survey-ARC,,Hopital Communautaire de Bon Repos,,,,community
-72.27365996,18.5864908,10,,pharmacy,,,,,13223164,,,,,,,,no,
-72.62712105,18.50711635,10,,hospital,,,,,3905927,,,,,field clinic,,,,
-72.33329041,18.56214807,10,,hospital,,,,,6386171,,,,,MSPP/Zanmi la sante,,,,
-72.68269952,19.66862132,10,,clinic,,,,,24883503,,,,,Centre Médical Denise Lecuyer,,,,
-72.36700008,18.71699996,10,,hospital,,,,,3987677,,,,,SADA - SOURCE MATELAS,,,,
-72.25029222,18.65993605,13,,pharmacy,,,,,42435867,,,Survey-ARC,,Bonne Mère Pharma,,,,
-72.70027427,19.11237375,13,,hospital,,,Clinique Du Sacré - Coeur,,24312956,,open,,,,,,,
-72.35563288,18.52932513,10,,hospital,,,,,14830355,,,,,Centre Médico Social,,,,
-72.3883425,18.27967542,13,,hospital,,,,,3905927,,,http://haiti.sahanafoundation.org/prod/hms/hospital,,Hospital La Sainte Famille,,,,
-72.54051595,18.23508026,20,,pharmacy,,,,,16677898,24/7,,hot_c.osm-ha_iom,,pay less,,,no,
-72.34483875,18.54303549,13,,hospital,,,,,55139213,,,,,Fosref Lakay Grand-Rue,,,,
-72.25789125,18.52316745,10,,clinic,,,,,25656667,,,,,Le Diagnostic,,,,
-73.2004024,19.69273513,10,,hospital,,,,,4177495,,,,,Baie de Henne,,,,
-72.34035007,18.56022996,10,,hospital,,,,,6386171,,,,,Medical Center near Boulevard la Saline,,,,
,,17,,pharmacy,,,,,53722767,,open,C-osm.ha/COOPI,,Yanyande Pharme,,,,
-72.34381532,18.53985414,13,,hospital,,,Docteur Mardochee,,10823230,,,,,Centre de Santé Joseph Janvier,,,,
-73.54575333,18.26369004,17,,pharmacy,,,,,15830090,,,survey,,Elim Pharmacy,,,no,
-72.26783035,18.65224272,17,,pharmacy,,,,,42383430,,,Survey-ARC,,Eben Ezer,,,no,
-72.30581948,18.54372867,13,,hospital,,delmas 32 rue louverture prolongee,,,11084649,,,,,CENTRE DE SANTE ST PAUL,,,,
-72.67157137,19.47002704,13,,clinic,,,,,70677565,,,,,Centre de santé sexuelle pour adolescents,,,,
-71.80000004,19.44999999,10,,hospital,,,,,3910148,,,,,HOPITAL NOTRE DAME DE LA PAIX JN RABEL,,,,
-72.02642592,19.61211606,17,,pharmacy,,,,,16131610,,,survey,,pharmacie Bethsaida,,,yes,
-73.7511123,18.21347725,13,,hospital,,,SOEURS IMMACULEE CONCEPTION (MIC),,4177495,,,,,MISSIONNAIRES,,,,
-72.20234161,19.42576079,10,,hospital,,,,,72724897,,,,,Clinique Grâce de Dieu de Saint Raphaël,,,,
-73.08297202,18.43399992,10,,hospital,,,,,42700273,,,,,MIRAGOANE HOSPITAL DISTRICT,,,,
-73.21888324,18.28088183,10,,hospital,,,,,4177495,,,,,CS Aquin,,,,
,,10,,hospital,,,,,53811174,,,,,,,,,
-72.22713956,18.57759399,13,,pharmacy,,,,,69892383,,,hot_iom_cosmha,,,,,yes,
-72.27381042,18.58608536,17,,pharmacy,,,,,13223164,Mo-Fr 08:00-15:30; Su 08:00-16:00,,,,Le Repos Pharma,,,no,
-72.2659994,18.57377503,13,,,,,,,33979156,,restricted,,,Phamacie communautaire,,,,
-72.30478507,18.55027955,6,,dentist,,,,,66858097,,,,,,,,,
-73.74480064,18.19197775,13,,hospital,,,,,11053106,,,txu-oclc-51277857-cayes-1987,,"Dispensaire ""N.D. des Malades""",,,,
,,13,,hospital,,,,,16677898,,MSF,hot_oim_che116,,,,,,
-72.35023451,18.53394833,10,,dentist,,,,,54984907,,,,,Clinique Dentaire de la Prophétie,,,,
-72.33668315,18.57806648,13,,hospital,,,,,16677898,,,"CNIGS/FOCS/OIM,cosmha,drr:iom",,Hopital Sainte Catherine,,,,
-73.54646914,18.26299108,10,,hospital,,,,,11055467,,,,,CENTRE DE SANTE DE SAINT LOUIS DU SUD,,,,
-72.33629273,18.54466694,13,,hospital,,,,,16677898,,open,,,Centre de santé,,,,
-72.80827761,20.03347023,13,,hospital,,,MSPP / EGLISE EPISCOPALE,,42898617,,,,,DISPENSAIRE DE MONTRY,,,,
-72.11921501,19.72735172,13,,hospital,,,,,16033950,,,Bing,,Dispensaire Bord de Mer Limonade,,,,
-72.30310031,18.54629085,6,,pharmacy,,,,,68004032,,,,,,,,,
-72.50743862,18.77390982,17,,pharmacy,,,,,15830090,,,survey,,Clinia Pharmade Pattice,,,no,
-72.28600005,18.51299995,10,,hospital,,,,,6386171,,,,,CENTRE LAKAY DE PETION-VILLE,,,,
-72.78111102,19.59944396,10,,hospital,,,,,35837005,,,,,Hopital Terre-Neuve,,,,
-72.24570221,18.66615215,13,,pharmacy,,,,,59403732,,,Survey-ARC,,,,,MDG,
-72.69072267,19.11856697,13,,hospital,,,,,16724243,,open,,,Kay Sante Pa w,,,,
-72.02472221,19.61619109,17,,pharmacy,,,,,16066032,,,survey,,Pharmacie Jehovah Jire,,,no,
-73.05460716,19.63499765,17,,clinic,,,,,30686435,,open,hot_cosmha_iom,,clinique afos,,,,
-72.68294527,19.45239529,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,Pharmacie nouvelle,,,no,
-72.69132416,19.44756639,20,,pharmacy,,,,,17612580,7:00-17:00,,hot_cosmha_iom,,pharmacie du coin,,,no,
-72.18442052,18.56633743,10,,pharmacy,,,,,73774605,,,,,Victor Pharma,,,,
-72.30000001,18.51699996,10,,hospital,,,,,9338892,,,,,Centre de Santé de Morne Hercule,,,,
-72.39786686,18.2311147,10,,hospital,,,,,14928949,,,,,Centre de Santé de Cayes-Jacmel,,,,
-72.69953633,19.11390688,17,,pharmacy,,,,,11282222,,,bing with offset,,Elta,,,no,
-72.32792046,18.53714662,20,,clinic,,,,,64865248,,open,CNIGS/OIM/ FOCS,,Clinique Médicale de la Vigne,,,,private_for_profit
-72.48349604,19.49046095,10,,hospital,,,,,6385826,,,,,Passe Reine,,,,
-72.78883788,18.21248709,10,,hospital,,,,,4177495,,,,,Dispensaire Orangers,,,,
-72.41536282,18.52230453,13,,hospital,,,PIERRE LOUIS,,6386171,,,,,SANTE POUR TOUS,,,,
-72.02392266,19.61658378,17,,pharmacy,,,,,16341433,,,survey,,Pharmacie Pirono,,,no,
-72.63255847,19.04439467,13,,hospital,,,,,6355736,,,Health Facility List provided by PAHO/WHO,,DP DE GOYAVIER,,,,
-72.28275248,18.65150495,13,,doctors,,,,,39691399,,,Survey-ARC,,Laboratoire De Madame Salomon,,,,
-71.72482627,19.5459577,17,,pharmacy,,,,,15850776,,,survey,,MIYOU Pharma et cosmetique,,,no,
-71.72280816,19.54890746,17,,pharmacy,,,,,15876326,,,survey,,Vilon Pharma,,,no,
-72.33977264,18.53188203,6,,dentist,,,,,69364944,,,,,,,,,
-72.26473483,18.56018688,6,,doctors,,,,,5954225,,,,,,,,,
-72.03181557,19.67144258,10,,hospital,,,,,16646760,,,,,Dispensaire de Jacquezyl,,,,
-72.62576008,18.50757895,13,,hospital,,,Meritene Innocent,,6385826,,,,,CENTRE JEUNES FOSREF LEOGANE,,,,
-73.24562495,18.30806375,10,,hospital,,,,,4177495,,,,,CENTRE DE SANTE LA COLLINE,,,,
-72.78883704,18.21248692,10,,hospital,,,,,4177495,,,,,Dispensaire Bahot,,,,
-72.70002784,19.10966598,13,,pharmacy,,,,,24337243,,,,,Pharmacie Mirma,,,no,
-72.31400181,18.68487556,17,,clinic,,,,,58012381,,,Survey-ARC,,Siloe Medical Center,,,,private
-73.05417641,19.63425149,17,,pharmacy,,,,,16677898,,,hot_cosmha_iom,,betty pharma,,,no,
-72.49530883,19.08170428,13,,hospital,,,,,4177495,,,2005 MSPP database with geocodes,,DP DE DESCHAPELLES,,,,
-72.07819658,18.58614488,13,,hospital,,,MEBA,,6386171,,,,,DISPENSAIRE DE SAVANNE CABRI,,,,
-71.78264128,18.80068329,10,,hospital,,,,,37948277,,,,,DISPENSAIRE DE BAPTISTE,,,,
-72.22196223,18.58240588,10,,hospital,,,,,6386171,,,,,CENTRE DE SANTE LIFE LINE,,,,
-72.28162503,18.51406252,10,,pharmacy,,,,,21311170,,,,,Imedis,,,,
-71.94300654,18.45245444,17,,hospital,,,,,16677898,,closed,hot_iom_cosmha,,CENTRE DE SANTE DE THOMAN,,,,
-72.28762664,18.67324517,17,,clinic,,,,,42435867,,,Survey-ARC,,Clinique Evangelique De La Grace,,,,public
-72.33741498,18.53066774,10,,clinic,,,,,69189094,,,,,Polyclinique Saint Esprit,,,,
-73.75209323,18.19478803,13,,pharmacy,,,,,42631422,,,survey,,Pharmacie Johny Baby,,,,
-72.33951817,18.54852287,13,,hospital,,,DR AUBRY-RUE COURBE,,6386171,,,,,Hôpital Renaissance,,,,
-73.06123733,18.82584099,13,,hospital,,,WOLD VISION,,4177495,,,,,CENTE WORLD VISION DE TI PALMIS,,,,
-72.21064523,19.74505707,17,,clinic,,,,,16039640,,,survey,,Dispensaire Sainte Philomène,,,,private
-72.28329613,18.55561002,20,,dentist,,,,,41628173,,open,hot_cosmha_iom,,Clinique Dentaire de Marseille,,,,private_for_profit
-72.18525645,19.6225118,10,,hospital,,,,,4177495,,,,,DISPENSAIRE DE GRAND PRE,,,,
-72.55419983,18.52409197,17,,dentist,,,,,16677898,Tu-Su 08:00-15:00;Sa 08:00-12:00,,hot_oim_cosmha,,clinique,,,,
-72.69761763,19.11101102,13,,pharmacy,,,,,24371745,08:00-10:00,,,,Pharmacie Pain de Vie,,,,
-72.40672661,18.53640029,6,,doctors,,,,,6042535,,,,,,,,,
-71.93999525,19.14156205,17,,hospital,,,Eglise,,30642163,,,COOPI - SIRV-SAN,,Dispensaire Notre Dame de la Présentation,,,,
-73.12284884,18.81935759,13,,hospital,,,EGLISE METHODISTE,,36649227,,,,,DISPENSAIRE METHODISTE DE SOURCE A PHILIPPE,,,,
,,17,,clinic,,,OJUCAH,,63172668,,,,,Centre de Santé,,,,
-72.32520665,18.57240719,20,,hospital,,,,,41628173,,open,"CNIGS/FOCS/OIM,cosmha,drr:iom",,Clinique medicale Dash,,,,private_laic
-72.33222222,18.53985908,6,,,,,,,57267263,,,,,,,,,
-72.94078477,18.23216453,10,,hospital,,,,,48232532,,,,,DP DE GRIS GRIS,,,,
-73.76165917,18.2023579,13,,hospital,,,,,15830090,,,survey,,Centre de Santé Siméon,,,,
-72.37395714,18.72137867,13,,hospital,,,SADA,,4177495,,,,,CENTRE DE SANTE SADA DE SOURCE MATELAS,,,,
-72.25216524,18.65514127,13,,pharmacy,,,,,39455423,,,Survey-ARC,,Souvenir De Dieu,,,,
-72.33840253,18.58369409,20,,hospital,,"Cite soleil, Ojapon bas ti ayiti",,,41628173,,,Cosmha/Cartong,,Hopital Sainte Marie Etoile de Mer,,,,community
-72.11666608,19.33333295,10,,hospital,,,,,3935016,,,,,PIGNON HOSPITAL LA JEUNE,,,,
-71.91819216,18.18651878,13,,hospital,,,MSPP / DSSE,,4177495,,,,,DISPENSAIRE GRAND GOSIER,,,,
-72.78883704,18.21248692,10,,hospital,,,,,4177495,,,,,Dispensaire Chomeille,,,,
-73.75167615,18.19756152,10,,doctors,,,,,15830090,,,survey,,,,,,
-73.06305763,18.32272337,13,,hospital,,,EGLISE CATHOLIQUE / MSPP,,42788111,,,,,DISPENSAIRE BELLE RIVIERE,,,,
-72.41216236,18.52864544,13,,hospital,,,FONDEFH,,15976286,,,,,Centre de santé La main tendue,,,,
-72.08194907,18.78505699,10,,hospital,,,,,4177495,,,,,Clinique Mennonite,,,,
-72.33311305,18.53841974,10,,pharmacy,,,,,68511028,,,,,,,,yes,
-72.09571056,18.834745,17,,pharmacy,,,,,15830090,,,survey,,La rose de l'henoi pharmicie,,,no,
-72.3061835,18.56378875,20,,pharmacy,,,,,17910575,,open,hot--cosmha_oim,,pharmacie secouriste,,,no,
-72.26905754,18.51551888,10,,clinic,,,,,62920375,,,,,Polyclinique de Meyotte,,,,
-73.65299257,18.29834226,13,,hospital,,,MSPP,,15420987,,,,,C.S CAVAILLON,,,,
-72.65800241,19.76223427,10,,hospital,,,,,4177495,,,,,DISPENSAIRE DE TREUIL,,,,
-72.903276,19.77740744,13,,hospital,,,MSPP,,3910148,,,,,DISPENSAIRE COMMUNAUTAIRE DE FOISON,,,,
-72.11151003,18.83715723,17,,pharmacy,,,,,15830090,,,survey,,Pharmacie De Mirebalais,,,no,
,,10,,hospital,,,,,53811174,,,,,,,,,
-72.53020873,18.78399358,13,,hospital,,,,,15830090,,,survey,,Centre Medical Grann Guitonn,,,,
-71.98349557,19.06628904,10,,hospital,,,,,9470265,,,,,DISPENSAIRE DE MARMONT,,,,
-72.28227035,18.65421196,17,,clinic,,,,,39689230,,,Survey,,Clinique Communautaire Jésus est Le Vrai Chemin,,,,private
-71.77522875,18.32260468,10,,hospital,,,,,4177495,,,,,DP DE FORET DES PINS,,,,
-72.67460604,19.44182169,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,Univers pharma,,,no,
-72.38962728,18.99183025,13,,hospital,,,,,53372459,,,2005 MSPP database with geocodes,,DP DE DESARMES (SOE),,,,
-72.21064037,19.74471978,17,,clinic,,,,,17612580,16:00-18:00,,survey,,Clinique Docteur Murielle Porthel,,,,
-72.29200007,18.56435109,17,,pharmacy,,,,,16677898,,,hot_iom_cosmha,,pharmacie( drug store),,,no,
-72.00653365,19.14529108,13,,pharmacy,,,,,72706613,,,,,Jude Pharma,,,yes,
-72.25139193,18.66260082,17,,pharmacy,,,,,42383430,,,Survey-ARC,,Pharmacie Anou,,,no,
-72.67885876,19.44320914,17,,doctors,,,,,33344944,24/7,,hot_cosmha_iom,,Clinique Medico Docteur Claupha,,,,
-72.25117165,18.65622253,17,,hospital,,,,,42445122,,,Survey-ARC,,Centre de Santé de Corail,,,,public
-72.02681073,19.61181423,17,,pharmacy,,,,,16131610,,,survey,,pharmacie Jehova Jire et clinique medicale Gamma,,,yes,
-72.28987081,18.51608097,10,,,,,,,68236021,,,,,Unilab,,,,
-73.21888307,18.28088099,10,,hospital,,,,,4177495,,,,,Charles Pasqua,,,,
-72.47892782,19.59449043,10,,hospital,,,,,10490175,,,,,Disp St Henry de Puilboreau,,,,
-72.27761572,18.56387366,13,,clinic,,,,,3905927,,,US Defense Map 1994,,Centre de le Sante de la Cathedral,,,,
-71.89471722,18.25911109,13,,hospital,,,MSPP / DSSE,,4177495,,,,,CENTRE DE SANTE DE BOUDARIN,,,,
-72.31567308,18.55913855,17,,clinic,,,,,41628173,,open,hot_cosmha_iom,,,,,,private_for_profit
-72.69704221,19.54692782,13,,hospital,,,A.M.G. (ASSOCIATION MISSIONAIRE GLOBAL),,45001192,,,,,CENTRE DE SANTE BON BERGER BASSIN,,,,
-73.74993255,18.19450347,13,,pharmacy,,,,,15830090,,,survey,,Bonapharma,,,,
-72.33403967,18.56346202,13,,hospital,,,,,16677898,,Xrouge international,hot_OIM_Che116,,,,,,
-73.89269145,18.56758432,13,,hospital,,,MSPP,,42685796,,,,,Hôpital Saint-Pierre,,,,
-73.85981402,18.20541545,10,,hospital,,,,,42884253,,,,,Dispensaire de Béraud,,,,
-72.34130192,18.55412165,17,,pharmacy,,,,,16677898,,closed,hot_iom_cosmha,,Pharmacie de Secour,,,,
-72.45389938,19.72210666,17,,hospital,,,REV. PERE,,3910148,,,Health Facility List provided by PAHO/WHO,,CLINIQUE SAINT BERTIN,,,,
-72.40090278,18.53387315,13,,hospital,,,DR HYPPOLITE JEAN WESNER,,15976286,,,,,Hopital canadien LA VIGNE,,,,
-72.34780737,18.52797858,10,,hospital,,,,,10183924,,,,,Centre de Santé Hospitalier,,,,
-71.83735013,19.66556687,17,,pharmacy,,,,,15912341,,,survey,,Pharmcie Galaxie,,,no,
-72.63400326,18.45607509,20,,pharmacy,,,,,16677898,Mo-Fr 08:30-20:00,,hot_iom_coshma,,larenaissance,,,no,
-72.68872493,19.44803905,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,Biomeidilab/ laboratoire d'analyses,,,no,
-73.85200602,18.32833698,6,,clinic,,,,,29545322,,,,,,,,,
-72.28615922,18.59527503,17,,pharmacy,,"Rte Nle #1,Croix des missions",,,20178075,,open,,,"Deomed laboratoire, Pharmacie",,,,
-72.22580734,18.57568149,10,,pharmacy,,,,,73774605,,,,,Alie Pharma,,,,
,,13,,hospital,,,,,69379368,,,,,CBP St Raphael,,,,
-72.70014645,19.11234525,10,,pharmacy,,,,,24312956,,,,,Pharmacie Sacré-Coeur,,,,
-73.01587145,18.39352463,13,,hospital,,,MSPP,,4177495,,,,,DP ARNOUX,,,,
-72.69715537,19.10490698,17,,hospital,,,,,16724243,,open,bing with offeset,,La Maison d'Hypocrate,,,,
-73.06357705,18.78635996,13,,hospital,,,,,4177495,,,2005 MSPP database with geocodes,,DISPENSAIRE SAINT LOUIS,,,,
-71.83675627,18.89452264,13,,hospital,,,,,4177495,,,2005 MSPP database with geocodes,,DISPENSAIRE ROY - SEC,,,,
-72.56675164,18.81980686,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DE ST ART,,,,
-72.23771467,18.67187867,13,,pharmacy,,,,,42435867,,,Survey-ARC,,Ramantial Aguavivo,,,,
-72.41127983,18.53066523,13,,hospital,,,LA CROIX J,,6386171,,,,,CENTRE DE SANTE BETHESDA,,,,
-72.31925056,18.53723329,17,,hospital,,Angle Route De Bourdon & Rue Herard 1ere,,,6386171,,,http://spreadsheets.google.com/ccc?key=0Aoyf-OlHreuhdDBkSWJ2d1FtMkpkTzZrV1B4dDlKREE&hl=en,,Centre Materno-Chirurgical,,,,
-71.93377965,18.83085395,13,,hospital,,,Dr Paul Marc Shera/Estelle Dubuisson,,3910148,,,,,Hopital de Las Cahobas (Freinds of the Children),,,,
-72.39838444,18.52591956,10,,hospital,,,,,6650911,,,,,MDM,,,,
-72.19111246,18.32168234,13,,hospital,,,,,42855784,,,http://haiti.sahanafoundation.org/prod/hms/hospital,,Hopital Maternite Mathieu,,,,
,,24,,hospital,general;maternity;emergency;gynaecology,,MSPP + MSF,,71500895,,,,yes,Centre de Santé Port-à-Piment,,,,
-72.28627171,18.59514545,17,,pharmacy,,"Rte Nle #1,Croix des missions",,,20178075,,open,,,"Ghethno LABORATOIRE, PHARMACIE",,,,
-72.35956877,18.51998098,6,,hospital,,,,,24469583,,,,,,,,,
-72.18225698,19.73727053,17,,clinic,,,,,25842713,,,survey; GPS; Bing,,Dispensaire La Difference,,,,private
,,17,,hospital,,,Médecins Sans Frontières (MSF),,18929990,,,survey,,Centre de Référence des Urgences en Obstétrique (CRUO),,,,
-72.32216453,18.53937008,13,,pharmacy,,,,,18786136,,,,,Grande Pharmacie de Bourdon,,,yes,
-72.72749543,19.73141208,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DAVID,,,,
-73.65748376,18.47235794,6,,clinic,,,,,33402547,,,,,,,,,
-72.6969371,19.8724822,10,,hospital,,,,,9350724,,,,,Chaineau,,,,
-72.21797118,19.73879109,17,,pharmacy,,,,,16218074,,,survey,,Le Messie Pharma,,,no,
-72.42939555,19.75129639,17,,hospital,,C/O Rev. F. Gilles/Eglise Wesleyen Fauché,,,3905927,,,http://haiti.sahanafoundation.org/prod/hms/hospital,,Hospital Eglise Wesleyan Fauché,,,,
-72.42505415,18.26986943,10,,hospital,,,,,6386117,,,,,DP DE CAP ROUGE,,,,
-72.32659646,19.70493089,13,,hospital,,,,,43370533,,,Health Facility List provided by PAHO/WHO,,Centre Médical de Secours Chrétien,,,,
-72.69818525,19.11409128,13,,doctors,,,,,25055446,,,Bing with offset,,Ministere de la sante publique,,,,
-72.62576008,18.50757895,10,,hospital,,,,,6385826,,,,,FOSREF J. LEOGANE,,,,
-72.29869126,18.54206369,20,,hospital,,,,,41628173,,open,CNIGS/OIM/FOCS,,CENTRE DE SANTE COMMUNAUTAIRE DE DELMAS,,,,private_for_profit
-72.68944695,19.10421606,13,,doctors,,,,,37484545,,,gps,,FEBS,,,,
-73.09808811,18.44483957,10,,hospital,,,,,14182974,,,,,MIRAGOANE HOSPITAL PAILLANT,,,,
-72.3438651,18.53830977,10,,hospital,,,,,55139213,,,,,Medical Center near Morne a Tuf,,,,
,,13,,hospital,,,COMMUNAUTE,,12657776,,,,,Dispensaire Saint-Luc,,,,
-73.74919787,18.19522624,13,,doctors,,,,,15830090,,,survey,,Constitution Mertenal,,,,
-72.39838385,18.52592316,10,,pharmacy,,,,,6650911,,,,,Pharmacie MDM,,,,
-72.27841443,18.54164619,13,,hospital,,,Dr DarlFne Gousse,,8352889,,,,,Hôpital Espoir,,,,
-72.02599601,19.61436157,17,,clinic,,,,,16131610,,,survey,,Clinique Sante Max,,,,private
-72.33829382,18.53997316,10,,hospital,,,,,10829123,,,,,Laboratoire Radiologique,,,,
-72.025721,19.61558198,17,,pharmacy,,,,,16154920,,,"Survey, Bing",,Eden Pharma et Laboratoire D'änalyse medical,,,no,
-72.24615558,18.61827246,13,,hospital,,,,,16677898,,,hot_iom_cosmha,,clinique medicale de la retraite,,,,
-72.70188251,19.10789622,17,,pharmacy,,,,,26787153,,,bing with offset,,La Foi en Christ Pharmacie et Mini Market,,,no,
-72.96203893,19.90333942,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE BAIE DES MOUSTIQUES,,,,
-72.34736891,18.53376544,10,,hospital,,,,,44389147,,,,,Hôpital la Sainte Famille,,,,
-72.56015006,18.535889,13,,hospital,,,ASSOCIATION DES FEMMES D'OEUVRER AUX ENFANTS DEMUNIS,,6385826,,,,,CENTRE DE SANTE BON BERGER,,,,
-72.33893462,18.53857975,17,,doctors,,,,,16677898,,open,IOM_COSMHA,,Dental office Radiographie,,,,
-72.77189864,18.41912422,17,,hospital,,,,,16677898,,open,CNIGS/OIM/FOCS,,Clinique Communautaire Men Kontre de Grand-Goâve,,,,
-72.31895501,18.54293826,13,,hospital,,,,,10746829,,,http://wiki.sahana.lk/doku.php/haiti:geolocatehospitalchallenge,,Maternité de Christ Roi,,,,
-72.61654317,18.5246114,13,,hospital,,,,,16677898,,open,hot-oim-cosmha,,,,,,
-72.01621735,19.58622377,10,,hospital,,,,,16126999,,,,,CAL de Trou du Nord,,,,
-72.03094117,19.67063943,10,,hospital,,,,,16646760,,,,,Disp de Caracol,,,,
-74.23750107,18.63066896,10,,hospital,,,,,4177495,,,,,Chemen La vi de Bonbon,,,,
-72.69473182,19.24268116,13,,hospital,,,,,25129983,,closed,bing with offset,,,,,,
-71.98679888,19.13027724,10,,hospital,,,,,3910148,,,,,CENTRE DE SANTE PERE LOUIS FANESE LOUIS CHARLES,,,,
-72.34776973,18.52795997,10,,hospital,,,,,15423116,,,,,Centre de Santé Materno-Infantile et Nutrition N.D. Caridad,,,,
-72.54115775,18.23658934,20,,pharmacy,,,,,16677898,24/7,,hot_c.osm-ha_iom,,pharmacie st michel archange,,,no,
-71.98333305,19.36666594,10,,hospital,,,,,4177495,,,,,MOMBIN CROCHU HOSPITAL MOMBIN CROCHU,,,,
